,0
0,SingleFamily
1,SingleFamily
2,Cooperative
3,SingleFamily
4,SingleFamily
5,Cooperative
6,SingleFamily
7,MultiFamily
8,MultiFamily
9,Cooperative
10,Cooperative
11,MultiFamily
12,Cooperative
13,
14,SingleFamily
15,Condo
16,Cooperative
17,Cooperative
18,MultiFamily
19,Condo
20,Condo
21,Cooperative
22,SingleFamily
23,Cooperative
24,Cooperative
25,Condo
26,MultiFamily
27,Condo
28,Apartment
29,MultiFamily
30,Cooperative
31,SingleFamily
32,SingleFamily
33,Townhouse
34,Cooperative
35,Cooperative
36,MultiFamily
37,MultiFamily
38,MultiFamily
39,MultiFamily
40,Cooperative
41,MultiFamily
42,Cooperative
43,Cooperative
44,Cooperative
45,MultiFamily
46,Townhouse
47,MultiFamily
48,Cooperative
49,Condo
50,Cooperative
51,Condo
52,Condo
53,SingleFamily
54,MultiFamily
55,Cooperative
56,Condo
57,MultiFamily
58,MultiFamily
59,Cooperative
