,0
0,2012
1,2017
2,1963
3,1963
4,1920
5,1899
6,2020
7,1913
8,2018
9,1954
10,1964
11,1950
12,1899
13,1991
14,1925
15,1915
16,2016
17,2014
18,1915
19,1922
20,1920
21,1948
22,1957
23,1925
24,1950
25,1945
26,1899
27,1930
28,1920
29,1929
30,1900
31,1920
32,1915
33,No Data
34,No Data
35,2006
36,1950
37,1936
38,1940
39,No Data
40,1958
41,1908
42,1910
43,1982
44,1930
45,1850
46,1928
47,1910
48,1987
49,No Data
50,2006
51,1935
52,1931
53,1924
54,1986
55,1959
56,
57,1950
58,1940
59,1951
