,0
0,1930
1,1901
2,1960
3,1930
4,1950
5,1906
6,1963
7,1920
8,2019
9,1920
10,1940
11,1945
12,1940
13,1930
14,1930
15,1990
16,2005
17,2006
18,2005
19,1930
20,1963
21,1963
22,1989
23,2017
24,1929
25,1955
26,1957
27,1940
28,1987
29,1925
30,2005
31,1870
32,1960
33,1968
34,1945
35,No Data
36,1965
37,2016
38,No Data
39,1940
40,2007
41,1920
42,1952
43,1950
44,1966
45,1945
46,1929
47,2003
48,1900
49,1930
50,1964
51,1993
52,1940
53,1931
54,1931
55,1959
56,1905
57,1956
58,1941
