,0
0,1964
1,2019
2,1930
3,1958
4,1920
5,2019
6,1986
7,1913
8,1920
9,No Data
10,2003
11,1925
12,1950
13,1965
14,1950
15,1994
16,2017
17,1920
18,1920
19,1930
20,1986
21,No Data
22,1920
23,1899
24,1903
25,1910
26,1964
27,2002
28,2014
29,1900
30,1987
31,2020
32,1907
33,No Data
34,1910
35,1900
36,1920
37,1945
38,1965
39,1991
40,1920
41,1986
42,1901
43,1910
44,No Data
45,No Data
46,1955
47,2019
48,1925
49,1930
50,1923
51,1925
52,1920
53,1945
54,2011
55,1910
56,1973
57,1926
58,1926
59,1973
