,0
534,3.0
535,1.0
536,2.0
537,3.0
538,2.0
539,3.0
540,1.0
541,3.0
542,2.0
543,1.0
544,1.0
545,4.0
546,1.0
547,4.0
548,3.0
549,2.0
550,3.0
551,2.0
552,2.0
553,1.0
554,1.0
555,2.0
556,2.0
557,6.0
558,3.0
559,1.0
560,1.0
561,5.0
562,6.0
563,2.0
564,3.0
565,7.0
566,1.0
567,3.0
568,2.0
569,1.0
570,1.0
571,2.0
572,1.0
573,4.0
574,1.0
575,4.0
576,1.0
577,2.0
578,1.0
579,2.0
580,2.0
581,2.0
582,2.0
583,3.0
584,NA
585,1.0
586,2.0
587,2.0
588,3.0
589,2.0
590,2.0
591,1.0
592,5.0
593,6.0
594,1.0
595,9.0
596,2.0
597,1.0
598,1.0
599,2.0
600,5.0
601,2.0
602,5.0
603,1.0
604,1.0
605,4.0
606,2.0
607,1.0
608,2.0
609,NA
610,2.0
611,NA
612,2.0
613,1.0
614,3.0
615,4.0
616,2.0
617,3.0
618,3.0
619,1.0
620,5.0
621,1.0
622,1.0
623,3.0
624,1.0
625,1.0
626,1.0
627,15.0
628,2.0
629,1.0
630,2.0
631,1.0
632,2.0
633,1.0
634,4.0
635,3.0
636,3.0
637,4.0
638,3.0
639,3.0
640,1.0
641,NA
642,1.0
643,1.0
644,1.0
645,1.0
646,2.0
647,1.0
648,3.0
649,3.0
650,1.0
651,2.0
652,1.0
653,1.0
654,9.0
655,4.0
656,2.0
657,2.0
658,2.0
659,11.0
660,4.0
661,1.0
662,3.0
663,3.0
664,8.0
665,2.0
666,2.0
667,2.0
668,2.0
669,3.0
670,1.0
671,4.0
672,2.0
673,3.0
674,1.0
675,4.0
676,1.0
677,1.0
678,1.0
679,1.0
680,2.0
681,4.0
682,1.0
683,3.0
684,2.0
685,1.0
686,1.0
687,2.0
688,2.0
689,1.0
690,3.0
691,2.0
692,1.0
693,2.0
694,3.0
695,2.0
696,1.0
697,1.0
698,2.0
699,6.0
700,3.0
701,2.0
702,2.0
703,3.0
704,1.0
705,1.0
706,1.0
707,2.0
708,4.0
709,4.0
710,2.0
711,3.0
712,1.0
713,2.0
714,1.0
715,1.0
716,1.0
717,1.0
718,1.0
719,2.0
720,1.0
721,6.0
722,7.0
723,3.0
724,1.0
725,1.0
726,1.0
727,4.0
728,2.0
729,1.0
730,1.0
731,2.0
732,2.0
733,1.0
734,2.0
735,1.0
736,1.0
737,10.0
738,3.0
739,3.0
740,2.0
741,1.0
742,2.0
743,2.0
744,1.0
745,1.0
746,1.0
747,NA
748,1.0
749,3.0
750,4.0
751,1.0
752,3.0
753,1.0
754,3.0
755,5.0
756,3.0
757,1.0
758,3.0
759,3.0
760,2.0
761,1.0
762,4.0
763,4.0
764,3.0
765,3.0
766,1.0
767,3.0
768,2.0
769,1.0
770,2.0
771,2.0
772,2.0
773,1.0
774,3.0
775,4.0
776,1.0
777,1.0
778,3.0
779,1.0
780,3.0
781,2.0
782,1.0
783,1.0
784,2.0
785,1.0
786,4.0
787,1.0
788,1.0
789,1.0
790,1.0
791,3.0
792,1.0
793,2.0
794,3.0
795,2.0
796,1.0
