,0
0,"$1,718/mo"
1,"$14,761/mo"
2,"$7,213/mo"
3,
4,$970/mo
5,"$1,769/mo"
6,"$1,548/mo"
7,"$10,903/mo"
8,"$2,163/mo"
9,"$1,958/mo"
