,0
0,"$3,321/mo"
1,"$4,529/mo"
2,"$2,670/mo"
3,"$3,342/mo"
4,"$2,709/mo"
5,"$6,022/mo"
6,"$2,511/mo"
7,"$48,644/mo"
8,"$2,525/mo"
9,"$2,886/mo"
