,0
0,$427
1,$433
2,"$1,086"
3,
4,$416
5,$835
6,"$1,713"
7,"$2,188"
8,
9,
10,$799
11,"$1,962"
12,$494
13,"$2,247"
14,$200
15,$619
16,
17,$550
18,
19,$331
20,$342
21,$371
22,$494
23,
24,
25,
26,$932
27,$705
28,$630
29,
30,
31,"$1,392"
32,$480
33,"$1,342"
34,"$1,665"
35,$895
36,
37,
38,$948
39,$441
40,
41,
42,$481
43,$629
44,
45,$493
46,$669
47,
48,
49,
50,
51,
52,"$1,000"
53,
54,$489
55,
56,
57,
58,
59,"$1,000"
