,0
0,
1,$830
2,
3,"$1,417"
4,
5,
6,$411
7,
8,
9,$690
10,
11,$507
12,$325
13,
14,$335
15,"$2,777"
16,"$2,231"
17,$269
18,
19,$242
20,"$1,983"
21,"$1,266"
22,"$1,896"
23,
24,
25,
26,
27,$760
28,"$1,454"
29,
30,$467
31,$472
32,"$1,400"
33,
34,
35,"$1,098"
36,$241
37,
38,$576
39,$793
40,"$1,495"
41,"$1,158"
42,
43,
44,
45,
46,
47,
48,
49,
50,"$1,133"
51,$914
52,
53,$156
54,
55,
56,
